[23Dec2024 18:42:20.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23Dec2024 18:42:20.773] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[23Dec2024 18:42:22.393] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[23Dec2024 18:42:22.398] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[23Dec2024 18:42:22.404] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[23Dec2024 18:42:22.425] [main/INFO] [mixin-transmog/]: crimes against java were committed
[23Dec2024 18:42:22.442] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[23Dec2024 18:42:22.479] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23299%23303!/ Service=ModLauncher Env=SERVER
[23Dec2024 18:42:22.497] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[23Dec2024 18:42:22.498] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[23Dec2024 18:42:22.501] [main/INFO] [Mods Optimizer/]: Creating Mods Database Config File under /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.518] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.567] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/BOLUDOSSAFIO/servidor_minecraft and mods dir /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods for target SERVER in 67 ms.
[23Dec2024 18:42:22.568] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[23Dec2024 18:42:22.570] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~200 mods in /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods with file extension .jar ...
[23Dec2024 18:42:22.591] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-19T09:53:08.535911937:
[23Dec2024 18:42:22.603] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for starterkit from UNKNOWN to DEFAULT
[23Dec2024 18:42:22.647] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for oculus from UNKNOWN to CLIENT
[23Dec2024 18:42:22.655] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.657] [main/ERROR] [Mods Optimizer/]: Json file fabric.mod.json not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.657] [main/WARN] [Mods Optimizer/]: ⚠ Found no id tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.659] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.661] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for myserveriscompatible from DEFAULT to CLIENT
[23Dec2024 18:42:22.666] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[23Dec2024 18:42:22.679] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/village-nullifier-1.0.0.jar, which is expected in some cases.
[23Dec2024 18:42:22.686] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@659925f4
[23Dec2024 18:42:22.687] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[23Dec2024 18:42:22.689] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for catalogue from UNKNOWN to CLIENT
[23Dec2024 18:42:22.691] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-13T21:35:06.506903009Z:
[23Dec2024 18:42:22.710] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entity_texture_features from UNKNOWN to CLIENT
[23Dec2024 18:42:22.731] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for betterfpsdist from DEFAULT to CLIENT
[23Dec2024 18:42:22.814] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-16T18:11:01.977303800Z:
[23Dec2024 18:42:22.818] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entityculling from UNKNOWN to CLIENT
[23Dec2024 18:42:22.821] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/lithosphere 1.2 25.06.2024.jar, which is expected in some cases.
[23Dec2024 18:42:22.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothboot from DEFAULT to CLIENT
[23Dec2024 18:42:22.834] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.searchables[0] section of the mods.toml file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Searchables-forge-1.20.1-1.0.3.jar!
[23Dec2024 18:42:22.835] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for searchables from UNKNOWN to CLIENT
[23Dec2024 18:42:22.847] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for ambientsounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.851] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for fancymenu from DEFAULT to CLIENT
[23Dec2024 18:42:22.856] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[23Dec2024 18:42:22.870] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for extrasounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.875] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for dynamiccrosshair from DEFAULT to CLIENT
[23Dec2024 18:42:22.877] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 4 data pack mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 28 client mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 service mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 161 default mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[23Dec2024 18:42:42.232] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/flansmod/common/actions/contexts/EContextSide
[23Dec2024 18:42:42.232] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/TransporterTier
[23Dec2024 18:42:42.233] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/ConductorTier
[23Dec2024 18:42:42.235] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/TubeTier
[23Dec2024 18:42:42.236] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/PipeTier
[23Dec2024 18:42:42.237] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/BinTier
[23Dec2024 18:42:42.238] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/InductionCellTier
[23Dec2024 18:42:42.239] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/InductionProviderTier
[23Dec2024 18:42:42.239] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/FactoryTier
[23Dec2024 18:42:42.240] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/blocktype/FactoryType
[23Dec2024 18:42:42.250] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/Upgrade
[23Dec2024 18:42:42.251] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/text/EnumColor
[23Dec2024 18:42:42.253] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tile/base/SubstanceType
[23Dec2024 18:42:42.256] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/pathfinder/BlockPathTypes
[23Dec2024 18:42:42.260] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/mehvahdjukaar/moonlight/api/platform/RegHelper$VariantType
[23Dec2024 18:42:42.269] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/resource/ore/OreType
[23Dec2024 18:42:42.270] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/resource/PrimaryResource
[23Dec2024 18:42:42.272] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/resource/BlockResourceInfo
[23Dec2024 18:42:42.274] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/world/height/HeightShape
[23Dec2024 18:42:42.275] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/world/height/AnchorType
[23Dec2024 18:42:42.278] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/resource/MiscResource
[23Dec2024 18:42:42.280] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/resource/ResourceType
[23Dec2024 18:42:42.282] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/chemical/ChemicalType
[23Dec2024 18:42:42.281] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/mehvahdjukaar/moonlight/api/platform/network/NetworkDir
[23Dec2024 18:42:42.291] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/pttheta/loveandwar/recipe/RecipeRegister
[23Dec2024 18:42:42.324] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting sereneseasons/api/season/Season$SubSeason
[23Dec2024 18:42:42.326] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting sereneseasons/api/season/Season
[23Dec2024 18:42:42.349] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/item/ItemConfigurator$ConfiguratorMode
[23Dec2024 18:42:42.374] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tier/QIODriveTier
[23Dec2024 18:42:42.377] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/item/gear/ItemAtomicDisassembler$DisassemblerMode
[23Dec2024 18:42:42.391] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/architectury/utils/Env
[23Dec2024 18:42:42.406] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[23Dec2024 18:42:42.406] [modloading-worker-0/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v47.3.7 Initialized
[23Dec2024 18:42:42.420] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/ItemDisplayContext
[23Dec2024 18:42:42.426] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekatool/ModuleExcavationEscalationUnit$ExcavationMode
[23Dec2024 18:42:42.428] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekatool/ModuleAttackAmplificationUnit$AttackDamage
[23Dec2024 18:42:42.432] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekatool/ModuleFarmingUnit$FarmingRadius
[23Dec2024 18:42:42.434] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/gear/ModuleData$ExclusiveFlag
[23Dec2024 18:42:42.443] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekatool/ModuleBlastingUnit$BlastRadius
[23Dec2024 18:42:42.445] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekatool/ModuleVeinMiningUnit$ExcavationRange
[23Dec2024 18:42:42.451] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/ordana/immersive_weathering/data/block_growths/TickSource
[23Dec2024 18:42:42.453] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/item/interfaces/IJetpackItem$JetpackMode
[23Dec2024 18:42:42.454] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/logbegone.toml is not correct. Correcting
[23Dec2024 18:42:42.455] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key logbegone was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Dec2024 18:42:42.456] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key logbegone.phrases was corrected from null to its default, [Disconnecting VANILLA connection attempt, Channels ]. 
[23Dec2024 18:42:42.457] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key logbegone.regex was corrected from null to its default, [Disconnecting VANILLA connection attempt, Channels ]. 
[23Dec2024 18:42:42.457] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekasuit/ModuleLocomotiveBoostingUnit$SprintBoost
[23Dec2024 18:42:42.465] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekasuit/ModuleHydraulicPropulsionUnit$JumpBoost
[23Dec2024 18:42:42.469] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekasuit/ModuleHydraulicPropulsionUnit$StepAssist
[23Dec2024 18:42:42.470] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/gear/mekasuit/ModuleMagneticAttractionUnit$Range
[23Dec2024 18:42:42.477] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/tier/AlloyTier
[23Dec2024 18:42:42.509] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/block/attribute/AttributeStateFacing$FacePlacementType
[23Dec2024 18:42:42.529] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/mojang/math/OctahedralGroup
[23Dec2024 18:42:42.535] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/mojang/math/SymmetricGroup3
[23Dec2024 18:42:42.741] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$AllBlockTags
[23Dec2024 18:42:42.742] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$NameSpace
[23Dec2024 18:42:43.275] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$AllItemTags
[23Dec2024 18:42:43.347] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tile/interfaces/IRedstoneControl$RedstoneControl
[23Dec2024 18:42:43.374] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/block/attribute/AttributeMultiblock$MultiblockType
[23Dec2024 18:42:43.377] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/block/attribute/AttributeStateBoilerValveMode$BoilerValveMode
[23Dec2024 18:42:43.386] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/kinetics/deployer/DeployerBlockEntity$Mode
[23Dec2024 18:42:43.453] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for mindfuldarkness:main
[23Dec2024 18:42:43.456] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraftforge/event/entity/player/PlayerInteractEvent$LeftClickBlock$Action
[23Dec2024 18:42:43.480] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tile/component/config/DataType
[23Dec2024 18:42:43.496] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/trains/signal/SignalBlock$SignalType
[23Dec2024 18:42:43.497] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/trains/signal/SignalBlockEntity$SignalState
[23Dec2024 18:42:43.506] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/ChemicalConstants
[23Dec2024 18:42:43.652] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/foundation/data/recipe/CompatMetals
[23Dec2024 18:42:43.653] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/foundation/data/recipe/Mods
[23Dec2024 18:42:43.683] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/item/gear/ItemFlamethrower$FlamethrowerMode
[23Dec2024 18:42:43.692] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/api/security/SecurityMode
[23Dec2024 18:42:43.762] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/equipment/zapper/PlacementPatterns
[23Dec2024 18:42:43.764] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/equipment/zapper/terrainzapper/TerrainBrushes
[23Dec2024 18:42:43.764] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/equipment/zapper/terrainzapper/TerrainTools
[23Dec2024 18:42:43.765] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/equipment/zapper/terrainzapper/PlacementOptions
[23Dec2024 18:42:43.771] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting de/maxhenkel/pipez/Upgrade
[23Dec2024 18:42:43.785] [modloading-worker-0/INFO] [net.liopyu.entityjs.EntityJSMod/]: Loading EntityJS-Liopyu
[23Dec2024 18:42:43.787] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/kubejs/script/ScriptType
[23Dec2024 18:42:43.807] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/content/miner/ThreadMinerSearch$State
[23Dec2024 18:42:43.815] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/foundation/block/connected/AllCTTypes
[23Dec2024 18:42:43.820] [modloading-worker-0/INFO] [KubeJS/]: Loaded common.properties
[23Dec2024 18:42:43.821] [modloading-worker-0/INFO] [KubeJS/]: Loaded dev.properties
[23Dec2024 18:42:43.826] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tile/TileEntityChemicalTank$GasMode
[23Dec2024 18:42:43.836] [modloading-worker-0/INFO] [thedarkcolour.kotlinforforge.test.KotlinForForge/]: Kotlin For Forge Enabled!
[23Dec2024 18:42:43.841] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/jozufozu/flywheel/config/BackendType
[23Dec2024 18:42:43.851] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/tile/laser/TileEntityLaserAmplifier$RedstoneOutput
[23Dec2024 18:42:43.924] [modloading-worker-0/ERROR] [net.minecraftforge.fml.javafmlmod.FMLModContainer/LOADING]: Failed to create mod instance. ModID: modernui, class icyllis.modernui.mc.forge.ModernUIForge
java.lang.NoClassDefFoundError: org/lwjgl/glfw/GLFWErrorCallbackI
	at icyllis.modernui.mc.forge.ModernUIForge.<init>(ModernUIForge.java:116) ~[ModernUI-Forge-1.20.1-3.11.0.1-universal.jar%23415!/:1.20.1-3.11.0.1]
	at jdk.internal.reflect.DirectConstructorHandleAccessor.newInstance(DirectConstructorHandleAccessor.java:62) ~[?:?]
	at java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:502) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:486) ~[?:?]
	at net.minecraftforge.fml.javafmlmod.FMLModContainer.constructMod(FMLModContainer.java:70) ~[javafmllanguage-1.20.1-47.3.7.jar%23475!/:?]
	at net.minecraftforge.fml.ModContainer.lambda$buildTransitionHandler$4(ModContainer.java:124) ~[fmlcore-1.20.1-47.3.7.jar%23474!/:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.run(CompletableFuture.java:1804) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncRun.exec(CompletableFuture.java:1796) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:387) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1312) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1843) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1808) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:188) ~[?:?]
Caused by: java.lang.ClassNotFoundException: org.lwjgl.glfw.GLFWErrorCallbackI
	at jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641) ~[?:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:137) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:137) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:526) ~[?:?]
	... 13 more
[23Dec2024 18:42:43.964] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for puzzleslib:main
[23Dec2024 18:42:44.019] [modloading-worker-0/WARN] [dev.xylonity.explosiveenhancement.ExplosiveEnhancement/]: Explosive Enhancement: Reforged won't be loaded as it should be initialized on the client side.
[23Dec2024 18:42:44.039] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/cristellib/config/ConfigType
[23Dec2024 18:42:44.048] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting snownee/kiwi/KiwiModule$RenderLayer$Layer
[23Dec2024 18:42:44.074] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting org/teacon/xkdeco/block/SpecialSlabBlock$Type
[23Dec2024 18:42:44.109] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/common/entity/RobitPrideSkinData
[23Dec2024 18:42:44.147] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/flansmod/common/actions/EActionResult
[23Dec2024 18:42:44.155] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/p3pp3rf1y/sophisticatedcore/client/gui/SortButtonsPosition
[23Dec2024 18:42:44.231] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/sounds/SoundSource
[23Dec2024 18:42:44.242] [modloading-worker-0/INFO] [coroutil/]: forge loader environment detected
[23Dec2024 18:42:44.263] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/GameType
[23Dec2024 18:42:44.311] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/darkhax/bookshelf/api/PhysicalSide
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[23Dec2024 18:42:44.313] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
